ticket_id_a,ticket_id_b,ecart_jours,methode
215471700116217,af06a7a0-9473-4036-be9a-a6af8daf1fab,-33.27517140046296,reference
215471700116217,b586af72-d213-47d3-beed-c47ee162b5ef,-52.098358125,reference
215471700116217,eb331345-4ad4-467e-8f6b-9fffe2d58217,-37.883735891203706,reference
215471700729988,65305770-0271-43cc-92fd-5ad153902294,0.04751332175925926,reference
215471702117019,d9bec34d-bf72-4808-99d6-c719bf9115fb,-1.1118136342592593,telephone_montant_date+reference
215471705967956,61450495-3668-47b2-ae75-0c23c0e43eed,-0.38439664351851854,telephone_montant_date+reference
215471705967956,75222274-aeca-4eaa-965b-ee42ea5d2147,0.05194813657407408,telephone_montant_date+reference
215471706374912,38d0bbca-f860-4e26-af9f-8824ba1aad34,-2.442542175925926,telephone_montant_date
215471711998212,61450495-3668-47b2-ae75-0c23c0e43eed,-0.8280309027777777,telephone_montant_date+reference
215471711998212,75222274-aeca-4eaa-965b-ee42ea5d2147,-0.39168612268518516,telephone_montant_date+reference
215471712381189,071803d6-5080-4b5a-941f-355137e00093,-4.694215520833334,reference
215471712381189,921ef5a2-790b-4e47-8b67-d49143546a4a,-2.6906691203703703,telephone_montant_date
215471713006645,110ca1c8-8799-42b1-a561-e651d8fb6b6f,-13.044915682870371,reference
215471725903764,61450495-3668-47b2-ae75-0c23c0e43eed,-1.4335748842592593,telephone_montant_date+reference
215471725903764,75222274-aeca-4eaa-965b-ee42ea5d2147,-0.9972301041666666,telephone_montant_date+reference
215471730914658,e3dfd1ca-99f6-4d12-9f92-37efbb162f73,4.0162205902777774,reference
215471733598768,47ac456e-dac0-4715-a4b3-c399347c055c,2.8852453472222224,telephone_montant_date+reference
215471744911254,2b5509d3-c5de-4be5-8e10-c5884fe4260e,0.04787615740740741,telephone_montant_date
215471748934803,8917055f-4f3f-403c-8fd6-798d6760ed32,0.04798836805555555,telephone_montant_date+reference
215471749739374,4feca011-77b5-4255-847b-3deebb2569bf,0.046128692129629625,telephone_montant_date
215471752532277,9e14dcd3-94df-49ea-a031-e7ccd259248e,0.05288909722222223,telephone_montant_date+reference
215471753422021,911a905d-7fb7-4639-9bd3-573016d24d24,0.048534768518518526,telephone_montant_date+reference
215471753422021,b376955b-b280-4ae3-acac-df0ffb2f772a,-17.064074386574074,reference
215471755894842,04f71b28-7364-4187-a0f3-f3405e3f1887,-36.277240578703704,reference
215471755894842,0661ed7c-504d-46bf-8ed1-238a72404b9d,-51.1328912037037,reference
215471755894842,15044d59-c9c5-41c6-a3b1-6f242ef70cd2,239.13267605324074,reference
215471755894842,152582e2-0782-48fc-946b-9c40e6b6cffe,-53.23642628472222,reference
215471755894842,27b02d36-cf54-4d60-8292-ad0855ccb083,-35.3013131712963,reference
215471755894842,62d6cc20-c8ec-49ff-a411-7828325c0d87,-36.18366599537037,reference
215471755894842,62fccb4f-9085-4739-bce8-445b384b33d0,-37.207756493055555,reference
215471755894842,64897fb8-e7f3-4565-9e14-0fc6fa5f3aca,-34.19401769675926,reference
215471755894842,6ae66e42-e37f-41f9-802b-7488a5861962,-34.228145868055556,reference
215471755894842,70f9a1c7-329d-4be8-a324-d9cbf67ea651,133.77196060185184,reference
215471755894842,749136c0-af8a-4419-bac6-c690539e3d97,-50.948395625,reference
215471755894842,783409bd-b518-417e-85c0-d6971644d713,-41.96047634259259,reference
215471755894842,95c4a24d-caa1-422a-bde0-1e9ded28efd8,-34.254790497685185,reference
215471755894842,96cb3cc6-9ec1-4a45-ab99-04177b1f19aa,-55.033754953703706,reference
215471755894842,9afa5a90-a3da-496b-bfdd-6ed41b4981a8,-42.88578634259259,reference
215471755894842,af06a7a0-9473-4036-be9a-a6af8daf1fab,-36.22036815972222,reference
215471755894842,b586af72-d213-47d3-beed-c47ee162b5ef,-55.04355488425926,reference
215471755894842,eb331345-4ad4-467e-8f6b-9fffe2d58217,-40.82893265046296,reference
215471759832273,e2faf88f-a922-4e62-96a6-3ab0e52744b0,2.827603136574074,telephone_montant_date
215471759951848,e2faf88f-a922-4e62-96a6-3ab0e52744b0,2.8192466550925923,telephone_montant_date
215471765954158,0a25c500-da03-46de-abc8-22b16ab6ee44,2.5288507523148147,reference
215471768333260,c460a11b-2f55-454b-8767-64e9b6c797bc,-10.921696516203705,reference
215471768730896,7a80d39e-b206-4063-be8f-3da0faf61101,2.184138611111111,telephone_montant_date+reference
215471771328927,48dd5da8-472c-4bb5-bf9b-45ab04285067,1.944670023148148,telephone_montant_date+reference
215471774828524,a2ae6ad1-5621-45cf-b5fd-6e6ebbf3eb13,3.053901296296296,reference
215471791160892,e2faf88f-a922-4e62-96a6-3ab0e52744b0,0.8243623958333333,telephone_montant_date
215471792371014,650fde28-5e02-4a90-9f2f-846ea8def2cd,0.7514341435185186,telephone_montant_date+reference
215471793845409,d899e997-7f44-4ff2-be3a-1144f29c2964,-15.423757789351852,reference
215471800948945,bd3e7907-5a24-4f15-808b-d93bc4820a61,0.8871673726851852,telephone_montant_date+reference
215471807838410,b5eff751-db5a-4f1e-870c-155325867ff6,24.23460662037037,reference
215471807838410,c9dbd3e3-d4e2-426e-addc-07f63e93719c,141.42204142361112,reference
215471807838410,f8c3ccba-e0fd-4856-b499-16aa26449105,8.986402800925926,reference
215471816684632,eccd3ab2-2d21-4b1c-987f-a11fe82240e0,1.6601404282407408,telephone_montant_date
215471828506765,a6cd8a29-b9cf-4d35-9e58-97b68303b9f4,1.0824184027777777,telephone_montant_date+reference
215471833040689,04f71b28-7364-4187-a0f3-f3405e3f1887,-41.201893356481484,reference
215471833040689,0661ed7c-504d-46bf-8ed1-238a72404b9d,-56.05754398148148,reference
215471833040689,15044d59-c9c5-41c6-a3b1-6f242ef70cd2,234.20802327546295,reference
215471833040689,152582e2-0782-48fc-946b-9c40e6b6cffe,-58.161079062499994,reference
215471833040689,27b02d36-cf54-4d60-8292-ad0855ccb083,-40.22596594907407,reference
215471833040689,62d6cc20-c8ec-49ff-a411-7828325c0d87,-41.10831877314815,reference
215471833040689,62fccb4f-9085-4739-bce8-445b384b33d0,-42.13240927083333,reference
215471833040689,64897fb8-e7f3-4565-9e14-0fc6fa5f3aca,-39.11867047453704,reference
215471833040689,6ae66e42-e37f-41f9-802b-7488a5861962,-39.15279864583333,reference
215471833040689,70f9a1c7-329d-4be8-a324-d9cbf67ea651,128.84730782407408,reference
215471833040689,749136c0-af8a-4419-bac6-c690539e3d97,-55.87304840277778,reference
215471833040689,783409bd-b518-417e-85c0-d6971644d713,-46.88512912037037,reference
215471833040689,95c4a24d-caa1-422a-bde0-1e9ded28efd8,-39.179443275462965,reference
215471833040689,96cb3cc6-9ec1-4a45-ab99-04177b1f19aa,-59.958407731481486,reference
215471833040689,9afa5a90-a3da-496b-bfdd-6ed41b4981a8,-47.81043912037037,reference
215471833040689,af06a7a0-9473-4036-be9a-a6af8daf1fab,-41.1450209375,reference
215471833040689,b586af72-d213-47d3-beed-c47ee162b5ef,-59.96820766203704,reference
215471833040689,eb331345-4ad4-467e-8f6b-9fffe2d58217,-45.75358542824074,reference
215471834878624,1136c211-9195-4be7-ace4-f2f687157ae9,1.026629537037037,telephone_montant_date
215471841489353,17a2915f-bfdf-4535-b75b-c734da2e965d,0.6325378819444445,telephone_montant_date
215471843230345,1d57b30d-82a6-4cef-bd9d-800ee11621a0,8.527116620370371,reference
215471843230345,8c09d71d-23b1-4ac9-9c56-da0ab5ce5adc,106.63243827546296,reference
215471853208735,6fcd42c6-4cd9-4bee-ad80-ab90ad42913c,-23.079286064814816,reference
215471853683361,1d57b30d-82a6-4cef-bd9d-800ee11621a0,7.853540231481482,reference
215471853683361,8c09d71d-23b1-4ac9-9c56-da0ab5ce5adc,105.95886188657407,reference
215471857306350,a721cdfc-d268-42e7-b626-d047ed48800d,1.0717486111111112,telephone_montant_date
215471871062036,7e661ed1-d896-432f-9f65-9bcdb14415e2,1.3174686805555555,telephone_montant_date+reference
215471871580532,7d62a95a-2855-4f12-aa4f-14a2d6fd2fdd,2.290475648148148,telephone_montant_date
215471873767679,8f4df9a7-44ee-4601-8537-0eb7ca0d445b,151.89464288194443,reference
215471873767679,bed5ef51-6d39-4b50-a7f0-9521a0840dec,146.1711371296296,reference
215471873767679,cab903b5-db3d-4949-b3a9-88d7b98ff8dd,4.394474108796296,reference
215471873767679,d176a262-4ee6-405b-8028-63f49f4bf6e3,159.21232443287036,reference
215471878592514,8fa25fd9-6fcf-471c-9cd1-0ac95fe78a41,1.0209958564814814,telephone_montant_date+reference
215471889508846,6fcd42c6-4cd9-4bee-ad80-ab90ad42913c,-25.09086013888889,reference
215471895794868,7f807f7f-c0e0-4b4e-bf20-9595703c6a73,1.7715829398148148,telephone_montant_date
215471895794868,b4c16bae-e043-47e3-843d-7ea6e3da42c0,1.7744751504629628,telephone_montant_date
215471906503138,98b0c781-e78d-4473-8670-7e5b821c82f9,1.935017476851852,reference
215471912257840,24cbcd0e-04c7-4322-87d9-e1deb85c2f71,0.4207062615740741,telephone_montant_date
215471912257840,d344aaeb-daef-4c38-8c08-ebf2fa49bd07,0.04371913194444445,telephone_montant_date+reference
215471917588221,70c7b38b-3e1c-4fe6-9490-fa77e96857cf,0.04765423611111111,telephone_montant_date
215471923174239,7cce8ae8-4d2c-4966-a197-45da51acc3da,0.3442573611111111,telephone_montant_date
215471923174239,a6e8f3ec-4bbc-4336-ad75-5c94c88562d7,0.04443607638888889,telephone_montant_date+reference
215471923900807,518481ed-df54-45bf-ac53-6113f856066e,0.04593636574074074,telephone_montant_date
215471924571570,b8110908-82ef-4186-86b6-e4b13a1bc53a,0.06315827546296296,telephone_montant_date+reference
215471927757608,94e0ca97-70f4-4169-89ed-828f5bfee32f,0.04846673611111111,telephone_montant_date
215471930077184,979d0679-a852-4d2a-aa11-b50031ea5ec2,0.2573750810185185,telephone_montant_date+reference
215471935509002,cb4cca65-948f-4b66-846f-6d91e6bb6355,0.04491971064814815,telephone_montant_date
215471935584387,7824d63a-9ac2-4c0e-b714-36f7b51e935b,0.05247909722222223,telephone_montant_date+reference
215471936011445,6ee3664d-9884-4cab-8c3f-9806b98b07c0,0.04996424768518518,telephone_montant_date
215471936075448,44cc2337-10da-4869-a5f3-e32db08229b4,0.5000760300925926,telephone_montant_date
215471937371406,7bb0f369-3bbd-4e49-a32c-8ac1861fd8d4,0.07296363425925925,telephone_montant_date
215471937371406,c223e2dd-6453-42c2-9405-110ede4d61e9,0.07359133101851852,telephone_montant_date
215471938089879,1f33e966-b732-4b9a-a88f-e8c71c69184e,0.07116380787037037,telephone_montant_date
215471938089879,cd95728d-8b05-4b15-84bc-2adf2b02a6ea,0.06703524305555555,telephone_montant_date+reference
215471938232190,68518a8f-dfc2-4b59-80ba-a78a4792f344,0.04452391203703704,telephone_montant_date+reference
215471938232190,c776c4d2-6b1a-4142-86ab-c626f2c51487,1.4572206828703704,telephone_montant_date
215471938531197,1f33e966-b732-4b9a-a88f-e8c71c69184e,0.04401103009259259,telephone_montant_date+reference
215471938531197,cd95728d-8b05-4b15-84bc-2adf2b02a6ea,0.03988246527777778,telephone_montant_date
215471938534269,8f4df9a7-44ee-4601-8537-0eb7ca0d445b,147.5466336226852,reference
215471938534269,bed5ef51-6d39-4b50-a7f0-9521a0840dec,141.82312787037037,reference
215471938534269,cab903b5-db3d-4949-b3a9-88d7b98ff8dd,0.046464849537037035,telephone_montant_date+reference
215471938534269,d176a262-4ee6-405b-8028-63f49f4bf6e3,154.86431517361112,reference
215471939397433,90cdd6d2-3520-4e82-823a-fb0c54d136ce,0.04417292824074074,telephone_montant_date+reference
215471939554660,2867ccc2-9819-4363-9e7c-f2e570bcaab1,0.04590564814814815,telephone_montant_date+reference
215471939727243,76cea015-5ca0-429c-a105-39f8fbea98d0,0.04760421296296296,telephone_montant_date+reference
215471939818013,11cfece1-7b0c-48ce-b7e6-cb35af78bdff,0.04405519675925926,telephone_montant_date
215471940421583,a49435c7-2fee-4ac2-94ec-3cd6d92d0b2f,0.04509479166666667,telephone_montant_date+reference
215471942131618,a6879271-351e-438b-a870-bfa904230a86,0.04745340277777778,telephone_montant_date
215471942131618,a8ad47f8-2250-4afa-83eb-732ce7b0c044,0.046842314814814816,telephone_montant_date
215471942689203,174c6194-b515-4086-b22f-4d146c927332,0.04441744212962963,telephone_montant_date+reference
215471942694528,326760e5-f5d0-4153-9664-cb03e1db0df9,0.04624291666666667,telephone_montant_date+reference
215471943148047,cfb15b18-ad5c-4c1c-a7fd-a8a11cd7cc1a,0.0493189699074074,telephone_montant_date
215471943277935,c339f764-8636-4eac-b8e1-087a7f0ba438,0.05853233796296297,telephone_montant_date+reference
215471943296186,ae0fe22a-417b-42e2-973e-97f09c03b4c3,0.09026954861111111,telephone_montant_date
215471943340009,0df45ff5-f310-4e34-822a-fe8bd405888b,0.04519087962962963,telephone_montant_date
215471943340252,52ae5eb2-8fa8-459d-b61a-f1f2a01069cf,0.04592295138888889,telephone_montant_date
215471943472966,29a76917-81ea-4ab6-b21e-aad5447770cf,0.05915234953703703,telephone_montant_date+reference
215471943481665,d9478da3-421e-4b0d-98b6-a1764c7e2a12,0.047223726851851854,telephone_montant_date+reference
215471943485281,0cee9717-61e7-4ba6-a012-7fa9999f4f0a,1.1163822569444444,telephone_montant_date
215471943485281,d352d7ea-5825-458a-8254-6a8ab9226316,0.04870258101851852,telephone_montant_date
215471943485281,e1ca13d5-f7c6-4f31-9fa1-fd4d397bc134,0.11926346064814813,telephone_montant_date
215471943526525,9d1f60c3-44e6-4351-ab5b-4b9cfc64a3e3,0.06483130787037038,telephone_montant_date
215471943526525,ba2bbfcf-dd64-482f-bae2-a76c41423294,0.04810335648148148,telephone_montant_date+reference
215471943526525,cac93fee-bad8-4148-a5f3-e42f137a802c,0.052699259259259265,telephone_montant_date
215471943563142,65522e9a-895b-4f9a-923b-00c740754662,0.04350018518518519,telephone_montant_date
215471943583398,9d1f60c3-44e6-4351-ab5b-4b9cfc64a3e3,0.0560234375,telephone_montant_date
215471943583398,ba2bbfcf-dd64-482f-bae2-a76c41423294,0.03929548611111111,telephone_montant_date
215471943583398,cac93fee-bad8-4148-a5f3-e42f137a802c,0.04389138888888889,telephone_montant_date+reference
215471943618610,4607a5cd-f58a-498a-822c-ec843e7f8395,2.639247337962963,telephone_montant_date+reference
215471943660077,9d1f60c3-44e6-4351-ab5b-4b9cfc64a3e3,0.04337297453703704,telephone_montant_date+reference
215471943660077,ba2bbfcf-dd64-482f-bae2-a76c41423294,0.02664502314814815,telephone_montant_date
215471943660077,cac93fee-bad8-4148-a5f3-e42f137a802c,0.031240925925925925,telephone_montant_date
215471943862516,29a76917-81ea-4ab6-b21e-aad5447770cf,0.009383831018518519,reference
215471944048093,f310de14-8dd0-442b-be4f-b3eb53dc82e0,0.04413636574074074,telephone_montant_date
215471944192057,0cee9717-61e7-4ba6-a012-7fa9999f4f0a,1.0426322569444444,telephone_montant_date
215471944192057,d352d7ea-5825-458a-8254-6a8ab9226316,-0.025047418981481485,telephone_montant_date
215471944192057,e1ca13d5-f7c6-4f31-9fa1-fd4d397bc134,0.045513460648148145,telephone_montant_date
215471944194605,3d14d906-ae5e-4dc8-ba52-0568ee47748d,0.04698012731481482,telephone_montant_date
215471944328266,b72d8d18-8858-4719-a2fc-8903895cffbc,0.3533030439814815,telephone_montant_date+reference
215471944351273,b70e7690-55aa-4e69-85f2-6dd2abc287ab,1.094512025462963,telephone_montant_date
215471944351273,cd3d6a69-bf92-4267-af92-3c8b1475d8f5,0.04756383101851852,telephone_montant_date+reference
215471944358223,e31c33dd-5c2b-4712-b1af-2ae4638cd36e,0.08631787037037036,telephone_montant_date
215471944553635,468875a3-0180-4a75-b562-0c175523709d,0.04566733796296296,telephone_montant_date
215471944676251,99b5e0f9-2bbc-4515-8eb1-1c1e994c2f4f,0.12053197916666666,telephone_montant_date+reference
215471944729103,843bfdf1-18b8-4096-a852-0797cf23a806,0.513112650462963,telephone_montant_date
215471945149186,97709500-3bfc-4b0e-ab32-1dd6c66856a9,0.15422730324074074,telephone_montant_date+reference
215471945179480,8f4df9a7-44ee-4601-8537-0eb7ca0d445b,147.04640214120369,reference
215471945179480,bed5ef51-6d39-4b50-a7f0-9521a0840dec,141.3228963888889,reference
215471945179480,cab903b5-db3d-4949-b3a9-88d7b98ff8dd,-0.45376663194444444,reference
215471945179480,d176a262-4ee6-405b-8028-63f49f4bf6e3,154.36408369212964,reference
215471946123964,313f3b01-e092-4c46-ae32-35b8fa87a2ac,0.04757967592592593,telephone_montant_date
215471946123964,40076ca5-a0c3-4592-bf97-292f314ffaec,2.0483958449074073,telephone_montant_date
215471946123964,6927fdf4-0d08-4a6d-bd30-22c43a74b062,0.046935798611111114,telephone_montant_date
215471946123964,8fc7b4ff-7604-4318-99f4-90cb0ca52316,0.827056099537037,telephone_montant_date
215471946137810,6c64d770-7f83-4695-a60b-58ed34b1d38e,0.05057862268518519,telephone_montant_date+reference
215471946219293,67411813-ab04-45d3-a49e-d41191a2e664,0.05049353009259259,telephone_montant_date
215471946257402,14fcc91d-e6e5-4fce-9df6-4a45040c662e,0.047296631944444445,telephone_montant_date+reference
215471946303060,b7f22cf9-a693-4aac-adb5-16acda124740,0.15908657407407406,telephone_montant_date
215471946379548,af1ed77d-f850-49a8-8615-4f3cba7e23ed,0.04664471064814815,telephone_montant_date+reference
215471946397653,dbdd4c24-8e96-4fa6-a683-eb3ffd24a54f,1.268627650462963,telephone_montant_date
215471946397653,ff9b932a-9d8d-43f4-92cc-bf41d61dc486,0.04725017361111111,telephone_montant_date
215471946792781,62c8aebc-06b3-40a5-a208-66c47b976240,0.045105462962962965,telephone_montant_date+reference
215471947284793,49087393-a5df-4702-bf9e-171ca3123302,0.06980675925925926,telephone_montant_date
215471947690504,b558d944-6610-4256-ba61-7e14ab230105,0.05731221064814814,telephone_montant_date+reference
215471947961549,8f3087ad-d894-48db-ab18-804acca1a39e,0.04395032407407407,telephone_montant_date
215471948081863,de3c8ca9-fa38-4cda-9df6-b85a9acadbe2,1.1665221412037037,telephone_montant_date+reference
215471948107160,776de0c0-b31c-4a42-be73-6049ba9c0e39,0.7285990740740741,telephone_montant_date+reference
215471948114470,141f7a73-23c1-47b1-9a3b-1c3f1d2072be,2.3874302662037037,telephone_montant_date
215471948114470,1bb594d6-8575-4002-a9b5-1f85da998406,2.864402685185185,telephone_montant_date
215471948114470,6853c1ee-dae6-44e0-b21d-da83f0e9ff45,2.3867758333333335,telephone_montant_date
215471948114470,82900a59-5fab-4e70-adf1-c914c1dce3d4,0.06160122685185185,telephone_montant_date
215471948305771,ca37781e-a754-4a86-b111-15f2a4ca1f84,0.04617802083333333,telephone_montant_date+reference
215471948573479,db403286-71c2-419f-981f-4b523bdaca0f,0.3435792824074074,telephone_montant_date+reference
215471948632089,126942bc-b164-475b-9ccb-9ed52f7cb58c,0.05487123842592593,telephone_montant_date+reference
215471948632089,35f8de63-69d1-4f9f-9ac7-fcb230118961,2.7916161111111113,telephone_montant_date
215471948632089,475c9bb9-0a84-467e-bcfd-fa8fdb7ca402,1.2388016550925927,telephone_montant_date
215471948669627,782baae7-9a79-45ff-8853-667b4d6330d6,0.0514097337962963,telephone_montant_date+reference
215471949253344,55ff325f-e680-460b-9406-80bcda9038ae,0.04910407407407407,telephone_montant_date+reference
215471949286110,38791c5d-562a-4f43-9015-6f769ef3534c,1.8316157407407407,telephone_montant_date
215471949286110,7df0a609-a692-4cb2-b3ca-88fadf5ed1de,0.061180000000000005,telephone_montant_date
215471949344572,454f7f30-614d-4511-86fa-2c19962299ca,0.04555054398148148,telephone_montant_date+reference
215471949401303,a33a12ca-0530-49fb-aae2-d1031043d8b1,0.06931351851851852,telephone_montant_date+reference
215471949401303,ce46ea98-1972-4506-861f-b21ccb9b2415,2.100670949074074,telephone_montant_date
215471949497011,db094071-9ea4-49a3-a6b2-4b8ee35dc628,0.044834293981481484,telephone_montant_date+reference
215471949962930,32e2ec25-3c79-4545-b880-9d190bb89bbd,0.04681925925925926,telephone_montant_date
215471949991017,3c185a4f-eece-47a8-b624-a533caa8b676,0.0472722337962963,telephone_montant_date
215471949991017,5911c8ce-4a69-4191-a00f-c321a8a16f1e,0.8340660763888889,telephone_montant_date
215471950025556,7858c6bd-e9ee-429f-af91-62541bcf7b38,0.07202947916666666,telephone_montant_date
215471950108681,fed615df-67d6-4500-8464-e665a1fbbcfb,0.04893556712962963,telephone_montant_date+reference
215471950156567,e65f25bd-35b9-4114-94a3-e13c90de032f,0.044507685185185185,telephone_montant_date+reference
215471950158319,0065f966-0286-4ade-8920-a4393906c8a9,0.04429319444444444,telephone_montant_date+reference
215471950169173,70533fb1-c41d-4311-b4df-7a20000c9ccb,0.06855237268518519,telephone_montant_date+reference
215471950346212,f365c232-9bea-4dd5-bdd5-4e00d4a87021,0.05503101851851852,telephone_montant_date+reference
215471950708210,afe99d98-016f-4ae6-8c7b-1a1c43315f79,0.08739483796296296,telephone_montant_date+reference
215471950821415,48dedab0-fae3-45ee-b941-bb7c9a82e4f6,0.1663845023148148,telephone_montant_date+reference
215471950863947,8f4df9a7-44ee-4601-8537-0eb7ca0d445b,146.76943454861112,reference
215471950863947,bed5ef51-6d39-4b50-a7f0-9521a0840dec,141.0459287962963,reference
215471950863947,cab903b5-db3d-4949-b3a9-88d7b98ff8dd,-0.7307342245370371,reference
215471950863947,d176a262-4ee6-405b-8028-63f49f4bf6e3,154.08711609953704,reference
215471950920265,90e43eee-9aa0-4cd1-a5cf-338fd0b243b2,2.7493013194444442,telephone_montant_date
215471950920265,d11b71fb-b33d-4346-b44e-7d12aaf8c55a,0.04862787037037038,telephone_montant_date
215471950993879,890ed877-fdf5-4dba-89b4-defcadbaff61,0.046476886574074075,telephone_montant_date+reference
215471951022844,93adc4c1-e73c-4ab1-bee1-95682e15ab3b,0.08197425925925926,telephone_montant_date+reference
215471951184069,1a5ad14e-e407-442b-81c9-3c4e706f4c9f,0.18829228009259258,telephone_montant_date
215471951184069,8eeae241-61c9-406a-8b01-82eb9982fedb,0.04747481481481481,telephone_montant_date
215471951715460,93adc4c1-e73c-4ab1-bee1-95682e15ab3b,0.055087685185185184,telephone_montant_date+reference
215471951824066,448153e2-7a27-4307-8866-82aada9921b3,0.04449721064814815,telephone_montant_date+reference
